what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1364940244886
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1364940248280
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1364940252112
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1364940257521
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1364940282911
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1364940291062
started,bundle,org.eclipse.ltk.core.refactoring,3.5.101.r362_v20101117-0800,"org.eclipse.ltk.core.refactoring",1364940305064
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1364940313849
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1364940314114
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1364940317366
started,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1364940322787
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1364940329610
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1364940331518
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1364940338623
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1364940346584
activated,view,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.ui.ServersView",1364940346828
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1364940349216
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1364940447728
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1364940451653
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1364940452049
