what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1364732569878
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1364732575793
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1364732575798
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1364732575909
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1364732577848
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1364732586448
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1364732587800
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1364732600959
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1364732610555
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1364732670153
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1364732678970
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1364732682129
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1364732685830
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1364732693411
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1364732700581
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1364732705834
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1364732708504
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1364732716358
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1364732728601
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1364732731973
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1364732733324
activated,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1364732747798
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1364732751761
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1364732754515
executed,command,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.launchShortcut.run",1364732754542
opened,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1364732758454
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1364732758515
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1364732772795
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1364732776764
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1364732813494
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1364732851457
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1364732870613
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1364732871652
